id,type,name,lat,lon
3902591671,bank,Голомт банк,47.9238483,106.9149822
3902614032,bank,Худалдаа хөгжил банк,47.927638,106.9177379
3902634817,atm,Хас Банкны атм,47.9113053,106.9086245
3902651383,atm,,47.9695293,106.9179069
3903976097,fuel,MT ШТС,47.9160372,106.9757828
3907841076,atm,Хаан Банк ATM,47.9232175,106.8843876
3908092352,atm,Голомтын атм,47.917082,106.9122253
3908098665,bank,Жуниор Натур ББСБ,47.9172643,106.9115448
3908248332,bus_station,Яармагийн 3-р буудал,47.8678928,106.8206799
3908258794,bus_station,Яармагийн 2р буудал,47.8693266,106.825574
3908265674,bus_station,Яармагийн 2р буудал,47.8696769,106.8249939
3908279564,bus_station,Хүннү Молл,47.877813,106.8523168
3908283460,bus_station,MSM,47.8909368,106.8689038
3908283461,bus_station,MSM,47.8910742,106.8704539
3909328051,bank,Худалдаа хөгжлийн банк,47.9164471,106.9199494
3909328071,bank,Төрийн банк,47.9165129,106.9199518
3909350165,bank,Төрийн банк,47.8688526,106.8066211
3910039585,bus_station,39-р сургуулийн автобусны буудал,47.9342795,106.9067432
3910040330,bus_station,автобусны буудал,47.9352025,106.9049219
3910395712,fuel,Шатахуун Түгээх Станц,47.9114687,106.8533564
3910407332,bus_station,Автобусны буудлын эцэс,47.7671198,107.2460794
3910435416,bus_station,15-н буудал,47.9565297,106.9026151
3910438599,bank,Хаан банхны Атм,47.9103417,106.7793599
3910440583,bus_station,Нарантуул 2 автобусны буудал,47.9463142,106.9001961
3910446116,bus_station,Нарантуул2 автобусны буудал,47.9455273,106.9015963
3910449561,bus_station,Сансарын туннел,47.9242028,106.9412129
3910449619,bus_station,Сансар,47.9234542,106.9419089
3910450060,bus_station,Зам гүүрийн авто базз,47.9484078,106.8975664
3910451525,atm,,47.9431734,106.9032647
3910604823,bank,Кредит монгол,47.9225083,106.8900897
3910658721,atm,ТҮЦ,47.9232296,106.8779297
3910774754,bank,Хаан банк,47.9820937,106.9388924
3910775612,bank,Төрийн банк,47.9814271,106.9390287
3910779567,bank,Хаан банк,47.9955958,106.9667243
3910930846,fuel,Петровис ШТС,47.9614244,106.9334626
3912169700,marketplace,Хаяг реклам,47.9292765,106.9238373
3912217932,marketplace,Хаяг реклам,47.9293084,106.9174913
3912223672,marketplace,Хаяг реклам,47.9294228,106.9183084
3912617627,atm,Хаан банкны ATM,47.9229791,106.8777425
3912624548,bank,,47.9273642,106.9177104
3912625273,bank,,47.9269703,106.917858
3912745584,atm,Хаан банк,47.9471816,106.9021353
3912751377,fuel,МТ ШТС,47.9075862,106.966622
3912753617,bus_station,Хүчит шонхор,47.9430313,106.9032466
3912755308,fuel,Сод Монгол ШТС,47.9077666,107.0358583
3912764782,bus_station,39-р сургууль,47.9359356,106.9079029
3912765254,bank,Хаан банк,47.9191126,106.9238775
3912769971,atm,Хаан банк,47.9175849,106.9331521
3912782679,bank,Улаанбаатар,47.9128988,106.9422223
3912825459,bank,АТМ Хаан банк,47.9266371,106.9272552
3912830914,bank,,47.8588832,106.7614665
3912941570,bank,Голомт банк,47.9125727,106.9400095
3912969575,bank,ХХБ,47.9155601,106.8917118
3913092476,marketplace,Хүнсний дэлгүүр,47.9245407,106.9195415
3913108584,atm,Худалдаа хөгжил,47.9108454,106.941494
3913110417,atm,Голомт,47.9107781,106.9414987
3913110710,atm,Хаан банк,47.9109463,106.9415647
3913246347,bank,,47.8996731,106.9187873
3913250281,atm,,47.9011224,106.9172719
3913255284,bus_station,,47.9016574,106.9103769
3913256274,atm,,47.9000402,106.9084283
3913277017,atm,,47.9222073,106.9246265
3913284659,bank,,47.922269,106.9168387
3913288726,atm,ATM,47.9207924,106.9238412
3913293227,atm,ATM,47.9183131,106.9249855
3913299897,bus_station,МУИС,47.9224964,106.9206627
3913316151,bank,Хас банк,47.9195105,106.9151942
3913316402,bank,Улаанбаатар хотын банк,47.9200607,106.9153836
3913321631,bank,Голомт банк,47.9131293,106.9043383
3913322202,bank,Хаан банк,47.9135732,106.9040747
3913350506,atm,,47.9143958,106.8906145
3913357719,bank,Хас Банк,47.9233501,106.8872537
3913427227,bank,Худалдаа Хөгжлийн Банк,47.9124045,106.8422813
3913440199,bank,Төрийн банк,47.9220803,106.8658769
3913443939,atm,Голомт Банк,47.9230086,106.8688031
3913446023,bank,Хаан Банк,47.9223456,106.8737823
3913495885,bank,Хаан банк,47.9191405,106.9038538
3913514754,bank,Хас Банк,47.8992604,106.895981
3913758290,bus_station,21-р хороолол автобусны зогсоол,47.920927,106.8170005
3913856147,marketplace,Хархорин 3ах,47.9107625,106.8372202
3913954283,atm,Хаан банк,47.916875,106.9064013
3913956279,bank,Төрийн банк,47.9225168,106.9180691
3913956970,fuel,МТ ШТС,47.9145884,106.871803
3913960963,atm,Төрийн банк,47.9168583,106.9064823
3913986675,atm,хаан банк,47.9418648,106.9320235
3913988349,atm,Хаан банк,47.9279589,106.9176512
3914890615,bank,Голомт Банк,47.9185874,106.9403994
3915750635,bus_station,120 myngat buudal,47.90132,106.9103416
3918359379,bank,Хаан банк,47.9043585,106.9356654
3918600560,fuel,Жаст Ойл ШТС,47.9398529,106.9161988
3918600563,fuel,Сод Монгол ШТС,47.946366,106.9144956
3918600564,fuel,МТ ШТС,47.9500543,106.9136293
3930237392,bank,Төрийн банк,47.9231907,106.9426088
3930757257,bank,Төрийн банк,47.926253,106.9154628
3930763713,atm,Голомт банкны АТМ,47.926317,106.9150099
3930767357,atm,Төрийн банкны АТМ,47.9263119,106.9150222
3930768077,atm,Худалдаа Хөгжлийн банкны АТМ,47.9262757,106.9150607
3930887935,bank,Банк бус санхүүгийн байгууллага,47.922539,106.8794191
3930891194,bank,Төрийн банк,47.922611,106.8814068
3931554780,bank,MSMS ББСБ,47.9241631,106.9164035
3931596257,bank,Голомт банк /Golomt bank/,47.914834,106.9208602
3931725257,bank,State bank,47.9166566,106.9085464
3931791170,bank,Хаан банк,47.9158962,106.9049603
3931959057,bank,Төрийн банк,47.9185692,106.9403098
3974838757,fuel,Монсуль ШТС,47.9077601,106.9476799
3981709077,fuel,,47.8010703,106.6339003
4029394889,bank,Төрийн банк,47.9166818,106.9087985
4029417989,atm,Natianal circue,47.9112131,106.9072279
4029418691,bank,Money gram,47.9133974,106.9022003
4029431989,atm,Хаан экспресс,47.91798,106.9105466
4029443427,bank,Төрийн банк,47.9179846,106.9144108
4029445089,bank,Хаан банк АТМ Экспресс,47.9206383,106.9078007
4029445093,bank,Khanbank,47.9154994,106.8954931
4029450292,bank,Arig bank,47.9154612,106.8996334
4029455151,bank,"""Төрийн банк"" модны 2 тооцооны төв",47.9186628,106.8886928
4029456391,bank,Gololmt bank,47.913046,106.9040465
4029457363,bank,Төрийн банк бизнес төв,47.9188684,106.9119706
4029457364,bank,Монголбанк,47.919748,106.9118175
4029457365,bank,Худалдаа хөгжлийн банк,47.9190147,106.9119413
4029462293,bank,undesnii horongo oruulaltiin bank,47.9110299,106.9073526
4029475989,bank,capitron bank,47.9126891,106.9082969
4029486403,bank,Голомт банк,47.9162629,106.9022459
4152609810,bank,Төрийн банкны салбар,47.909812,106.9119817
4199819491,bank,State Bank,47.9022131,106.9015254
4222195095,bank,Ochirpess LLC,47.9206537,106.9213227
4223113315,bank,Төрийн Банк,47.9045928,106.9331702
4234840589,atm,,47.9331172,106.9192624
4264590068,bank,Хаан банк,47.9116958,106.8843588
4264721091,bank,Ирээдүй финанс ББСБ,47.9170851,106.9050975
4267809099,fuel,Шунхлай ШТС,47.924401,106.9723404
4303442498,atm,,47.9028726,106.8917116
4303463290,bus_station,Нарны гүүр,47.9037462,106.8933891
4303463389,bus_station,Алтай хотхон,47.9035863,106.8930121
4313086991,bank,Invescore,47.9144406,106.9103505
4354067794,atm,,47.9431692,106.903252
4388745395,atm,Төрийн банк,47.9178844,106.933366
4388767602,fuel,Тэс ШТС,47.9078562,106.9419376
4397261973,fuel,Гор Газ,47.7902048,107.2181006
4397261974,fuel,Nes-Oil,47.7894272,107.2185855
4397261975,fuel,Петровис ШТС,47.7901429,107.219357
4409006490,fuel,дашваанжил,47.9076616,107.0355923
4415912689,bank,"Ариг, ХААН, Голомт, Төрийн, Номин Юнион",47.896593,106.888806
4419711592,atm,Голомт АТМ,47.9125341,106.9269743
4419711593,atm,Хаан АТМ,47.9125467,106.9268778
4423063794,atm,,47.9021659,106.9018374
4423089694,bank,ХААН Банк Жаргалант салбар,47.90219,106.901882
4423695892,atm,,47.9423619,106.8144497
4424531490,atm,,47.8963761,106.8891956
4424531589,atm,,47.8963263,106.889139
4424531689,atm,,47.896355,106.889181
4426436408,fuel,Шунхлай ШТС,47.9082426,106.9520293
4430550091,atm,,47.9021846,106.9018243
4446986389,atm,,48.0008948,107.4536034
4502498002,bank,ХААН банк Яармаг салбар,47.8715831,106.8303804
4504307495,fuel,Мон Суль Айц,47.7780362,106.7430535
4504666789,fuel,Шунхлай ШТС,47.9094609,106.8049573
4504795839,fuel,,47.9839668,106.9363145
4509693691,fuel,Шунхлай ШТС,47.9399895,106.9142898
4531899994,fuel,Петровис ШТС,47.9241404,106.9770366
4546169090,atm,,47.7016596,106.943124
4549158890,bus_station,,47.9879278,107.4632549
4572501690,atm,,47.918006,106.9155759
4573822791,atm,,47.7065136,106.9480585
4573839292,atm,,47.7082412,106.9490983
4584159291,bank,,47.9289141,106.8350797
4623071590,atm,,47.7735589,107.2386116
4629154489,atm,,47.9171526,106.9419974
4634037390,atm;bank,Төрийн банк,47.9252764,106.8805162
4634041290,atm,,47.9271303,106.9146877
4655584345,bank,ATM,47.9192929,106.9200024
4656540991,bank,Worldwine,47.9065302,106.8941494
4656568289,bus_station,Хүннү хороолол,47.896546,106.9209578
4720387094,bank,camera,47.8794498,106.8525097
4727110107,bank,Khan bank,47.911826,106.8345604
4764183523,bank,Turiin bank,47.9165871,106.8903023
4778183724,atm,,47.7336365,106.8155067
4779874921,bank,Төрийн банк,47.9141016,106.878267
4790292621,atm,,47.903048,106.8754587
4793640522,atm,,47.9222803,106.916872
4804946721,atm,,47.6578735,107.4886631
4815391430,bank,Аригбанк ТӨВ,47.8949361,106.8794571
4835776122,atm,,47.9248334,106.8943042
4838380827,fuel,сод монгол,47.9081116,106.7622146
4838380828,bus_station,зааны төгөл цэцэрлэг,47.9212482,106.7447177
4838383022,bus_station,тойрог,47.9155654,106.7510387
4845834522,bus_station,120 мянгат шинэ,47.9000696,106.9091477
4848027224,atm,,47.9214665,106.9031773
4864482922,bank,,47.8036982,106.4227051
4864689721,atm,,47.9192226,106.8128662
4881004534,bank,,47.9255389,106.9465597
4938195621,fuel,,47.8906205,106.5864395
4942908621,bank,,47.9147797,106.8933216
4977595421,atm,,47.9118887,106.9029893
4984032421,bank,Хаан банк,47.9143137,106.9152275
5003304921,atm,,47.9194103,106.8811896
5004018021,bus_station,Хархорин буудал,47.9116661,106.8406329
5014668694,marketplace,,47.8826977,106.8562847
5045111335,atm,,47.9367811,106.7925574
5109456422,atm,,47.8817348,106.9124676
5109456423,atm,,47.8816805,106.9113835
5116479054,bank,camera,47.8794891,106.8519668
5119312586,bank,ХААН Банк,47.9252299,106.878049
5119776921,fuel,Шунхлай ШТС,47.9155997,106.9690046
5170901682,atm,Golomt Bank,47.9026421,106.7377512
5174212247,atm,,47.9176486,106.9334114
5178136655,atm,Chaan Bank,47.9193767,106.9422583
5205427526,atm,,47.9342026,106.9208816
5206639524,bus_station,Зүүн аймгуудын авто вокзал,47.9128662,106.9783386
5219024421,bank,Худалдаа Хөгжлийн Банк,47.8975156,106.8873748
5228196122,atm,,47.9224649,106.8906446
5235846458,bank,төрийн банк,47.9190472,106.9656985
5255977721,bus_station,Тэнгэр худалдааны төв автобусны зогсоол,47.914499,106.9749301
5255977821,bus_station,Тэнгэр худалдааны төв Автобусны зогсоол,47.9143948,106.9748899
5261677621,fuel,,47.8776643,107.1023712
5267401018,fuel,Шунхлай ШТС,47.9287831,106.9349612
5304393378,atm,,47.9252739,106.901528
5304393379,bank,Хаан банк,47.9082541,106.9400456
5390471523,atm,,47.9344582,106.9081135
5402812523,atm,,47.9223986,106.887834
5417899633,bank,290D,47.6435154,106.8372846
5424186719,fuel,Петровис ШТС,47.9038246,106.8754918
5436025421,atm,,47.9280292,106.9213346
5470081397,bank,Хаан Банк,47.9250361,106.9422635
5476942122,bank,Хаан Банк,47.9278918,106.9381379
5476962707,atm,,47.9234045,106.9393663
5483732323,atm,,47.8736137,106.8365872
5567276322,atm,,47.8258358,106.8510331
5688231921,atm,,47.9042869,106.9291997
5689063221,atm,,47.9143567,106.9785171
5689063322,atm,,47.9128407,106.9297613
5702645322,atm,,47.9624227,106.8994325
5702645323,atm,,47.9490642,106.9115179
5702645324,atm,,47.951367,106.8936832
5702645325,atm,,47.9451024,106.9064009
5702645622,atm,,47.9494789,106.9099997
5702645623,atm,,47.9537403,106.8873355
5702645624,atm,,47.9483492,106.8922366
5702646122,atm,,47.9535903,106.888321
5702646123,atm,,47.9472034,106.9070415
5702693621,atm,,47.9670185,106.9060834
5702693622,atm,,47.9674868,106.9163464
5702693623,atm,,47.999878,106.9275812
5702693624,atm,,47.9508615,106.900583
5702693625,atm,,47.9493298,106.8999931
5702693721,atm,,47.969391,106.9065765
5702693921,atm,,47.9779627,106.9206072
5702693922,atm,,47.954218,106.9104298
5702693923,atm,,47.9517243,106.8969075
5732259221,atm,,47.9188686,106.9071641
5762749253,atm,,47.9758702,106.8964473
5762749254,atm,,47.9794481,106.8949292
5762749255,atm,,47.9461629,106.9127469
5762749453,atm,,47.9280499,106.9007548
5762749454,atm,,47.9490837,106.8990749
5762749455,atm,,47.9461371,106.9126992
5775144354,bank,Хаан банк,47.9180565,106.9108731
5775164253,bank,Худалдаа хөгжлийн банз,47.9192749,106.9119139
5833723586,atm,,47.9190673,106.9430786
5853071185,atm,,47.9641618,106.8355563
5899425687,fuel,Петровис,47.7025838,106.9467981
5899467985,fuel,МАГНАЙ ТРЭЙД,47.7107626,106.9296458
5905411185,bank,Капитрон банк,47.9116986,106.9429664
5996957985,fuel,,47.9743001,107.4666338
5997190885,atm,,47.9305585,106.9704909
6036431186,atm,,47.9325352,106.8112691
6042298926,atm,Төрийн Банк,47.9225272,106.9180905
6070158586,bus_station,Шөнийн дэлгүүр,47.9198348,106.7889671
6070158785,bank,Голомт Банк,47.9200952,106.8177583
6118871885,bus_station,хөгжим бүжгийн буудал,47.9230405,106.9265301
6217413532,bus_station,Яармагын 1-р буудал,47.8717967,106.8337798
6217413547,fuel,,47.8695459,106.8249956
6259675585,atm,,48.1797337,106.3853744
6260005486,atm,,48.0645831,106.4826311
1013903487,kiosk,,47.852971,106.7626052
1193604697,car_repair,,47.92505,106.9137194
1245746550,kiosk,,47.9093127,106.894297
1245746826,kiosk,,47.9043005,106.9250608
1247498190,computer,ТЭДИ төв,47.921211,106.905744
1247498305,kiosk,,47.9015242,106.9092424
1247498337,kiosk,,47.91999,106.9074877
1250012324,travel_agency,air market,47.9159774,106.9068872
1250012831,mobile_phone,MobiCom,47.9002276,106.9085726
1251077835,car,BMW Наран Моторс,47.909824,106.9129427
1251077851,car,,47.9092368,106.9128301
1252356889,kiosk,,47.9219289,106.9070623
1273185025,kiosk,,47.9027907,106.909321
1277286256,kiosk,,47.9057586,106.9286854
1317293734,travel_agency,AirMarket,47.9159177,106.9150415
1317293775,travel_agency,,47.9166505,106.9151829
1396114141,kiosk,Bulag shandiin eh,47.918498,106.905485
1426233842,kiosk,Jumbo,47.92758,106.9159597
1477564965,kiosk,,47.7056724,106.9514126
1679376231,computer,Computer Land,47.9165918,106.8995773
1732871678,travel_agency,EZNIS,47.9146824,106.9115308
2279487122,mobile_phone,Соёмбо Кино Театр,47.9128595,106.8446302
2282832003,car,Nissan Моннис,47.9084102,106.9111429
2285467350,car,Монгол Хьюндай Кай,47.9098741,106.8251959
2285641586,car,Да Хүрээ Зах,47.9293128,106.9994256
2320771364,car,Авто худалдаа,47.9088502,106.9154844
2330502435,car,Хурд AUTO LLC,47.925095,106.9790579
2492506227,car,Моннис Ниссан төв,47.9084102,106.9111429
2505566058,computer,БСБ Компьютер,47.923034,106.9180804
2505566061,stationery,,47.9241162,106.9167793
2505566062,computer,,47.9233471,106.9180728
2511111456,computer,комьпютер засвар,47.9250282,106.9201846
2511111461,stationery,,47.9249194,106.9200462
2511111476,stationery,,47.9250893,106.9202622
2511230701,kiosk,Энхжин,47.9235383,106.9223234
2513546961,stationery,Сэлэнгэпресс,47.9244267,106.9199861
2513546962,stationery,Соёмбо,47.9241907,106.920295
2514667759,stationery,Хүст(ШУТИС сургалтийн төв ),47.9252197,106.9219716
2514667760,stationery,Marie's,47.9255919,106.9200848
2524039068,kiosk,,47.9198315,106.9238369
2528795345,stationery,,47.9265157,106.9184411
2528795354,mobile_phone,,47.9266397,106.9193835
2531826805,kiosk,,47.9237468,106.9092808
2531826806,mobile_phone,,47.9237677,106.9092787
2541224738,travel_agency,MIAT,47.9114463,106.9141793
2614455948,car,Машин засвар,47.9325768,106.9051241
2615897593,car_repair,,47.9289485,106.9378801
2629728222,car_repair,,47.9143172,106.9011122
2699995932,kiosk,ундрага,47.9113235,106.9119315
2863521970,car_parts,,47.9282299,106.9108133
3127208714,kiosk,Дээж,47.982109,106.8035641
3159294108,car,Хаан суудлын бүрээс,47.9238296,106.9858957
3159296361,car,Вьетман засвар,47.9238678,106.9860328
3279726205,computer,Entera,47.8865288,106.9110886
3673293228,kiosk,Мишка,47.919898,106.913304
3675770225,kiosk,Хунсний дэлгуур,47.707578,106.961884
3886128223,car_repair,BB Car Upholstery,47.8976838,106.8593574
3891263136,computer,java internet pc game,47.9279172,106.9227369
3891922285,stationery,Бичиг хэрэг,47.9420238,106.9100812
3891950548,car_repair,Авто сэлбэг,47.9398138,106.9128214
3892415771,car,Хьюндай моторс Монгол,47.8997539,106.9099891
3892421696,car,Дугуй засвар,47.8991856,106.9158524
3893539463,car_repair,"""Мөөеө"" дугуй засвар",47.8436856,106.7270314
3894616114,stationery,"""Golden pen""",47.9144496,106.9088964
3895055720,car,Hyundai elevator,47.9137049,106.9045764
3895111345,stationery,Morning Glory,47.9146085,106.9063674
3899196091,car_repair,Vision  авто сервис,47.9223769,106.8621395
3899208567,car_repair,UB авто сервис,47.9223485,106.8616546
3899274392,computer,PC Mall,47.9096628,106.943831
3899695978,mobile_phone,Мобиком (Mobicom),47.9228052,106.9427039
3899793436,mobile_phone,Жи мобайл,47.9239849,106.9792014
3899830963,mobile_phone,Мобиком,47.9168546,106.906247
3899858049,mobile_phone,Жи-Мобайл Яармаг салбар,47.8717065,106.8305739
3899873626,mobile_phone,жи мобайл,47.9245075,106.9197402
3899881901,mobile_phone,Жи мобайл,47.9167635,106.90631
3899882203,mobile_phone,Жи Мобайл,47.9214565,106.922644
3899915711,mobile_phone,Жи Мобайл,47.9231644,106.8763622
3899917314,mobile_phone,Жи Мобайл,47.9223427,106.9042827
3899925992,mobile_phone,Жи мобайл,47.9225657,106.8816369
3899966617,mobile_phone,Жи мобайл,47.9112396,106.8211178
3900182489,mobile_phone,Тэди2,47.9232637,106.8803308
3900866677,car_repair,Сутай буянт,47.9084211,106.8030556
3900868273,car_repair,Galaxy Car and Tire Center,47.9307371,106.9171679
3900870445,computer,СИ ТИ ЭС ХХК,47.9144627,106.9114949
3900872813,car_repair,Топ ран авто засварын төв,47.9274775,106.9014066
3900874548,car_repair,Auto Lamp,47.93093,106.9167482
3900996297,stationery,"""Morning Glory"" бичиг хэргийн дэлгүүр",47.9159147,106.9058662
3901110581,travel_agency,Samar Magic Tours,47.9165922,106.9077469
3901141920,car_repair,Auto Complex Auto Service / Branch II /,47.9087057,106.9707766
3901145615,car_repair,Хүч Авто Сервис,47.9229753,106.9799727
3901155836,mobile_phone,Юнител,47.9169422,106.9647956
3901563644,computer,PC,47.9237724,106.940957
3902503334,mobile_phone,Юнител,47.9157213,106.9026225
3904527696,mobile_phone,Unitel,47.9046311,106.9430372
3904527930,mobile_phone,Мобиком,47.9048915,106.9430858
3904777246,car_repair,Дугуй засвар,47.9170261,106.8465875
3904777247,car_repair,Дугуй засвар,47.9170281,106.8469156
3904780892,car_repair,Автосервис,47.917007,106.8404895
3907829600,computer,iSquare,47.917523,106.9071635
3908456066,mobile_phone,Skytel,47.9232897,106.8761932
3910047903,computer,PC World,47.870779,106.8275291
3910302380,stationery,Голден пен,47.9184315,106.9366158
3910459950,car,СҮҮБ авто сургууль,47.9253657,106.9424751
3910634895,stationery,Тод Өнгө Бичиг Хэргийн Дэлгүүр,47.9208209,106.8901933
3910917852,carpet,Эрдэнэт Хивс,47.9231112,106.8773091
3912490217,computer,Хишиг төв,47.9230676,106.8740379
3912749324,car_repair,Luxe Oil,47.9074954,106.96573
3912840260,car_repair,CARFIX Авто Засвар,47.9123447,106.9349375
3912842429,computer,Маргад арена,47.9153514,106.9359049
3912846642,car_repair,Вьетнам авто завсар,47.9120845,106.9331694
3912876989,car_repair,Авто засвар үйлчилгээ,47.907978,106.9313749
3913954257,computer,Orange Game Center,47.9032469,106.9097485
3913980767,car_repair,,47.9417832,106.9324315
3914025028,stationery,бичиг хэргийн дэлгүүр,47.9236182,106.9180281
3914030583,stationery,бичиг хэргийн дэлгүүр,47.9225829,106.9191036
3918581052,computer,PC Chin,47.9243868,106.9103055
3930769663,mobile_phone,Unitel-н салбар,47.9264233,106.9150669
4029417990,travel_agency,Aeroflot,47.9134082,106.9005038
4029426190,travel_agency,Бэлэг дурсгалын дэлгүүр,47.917133,106.9115505
4029439095,travel_agency,Аянчин,47.9133508,106.8976641
4029443426,mobile_phone,Montel,47.9180031,106.9140905
4029443428,mobile_phone,Mobi shop,47.9179554,106.9146658
4029443429,mobile_phone,Unitel,47.9179276,106.9151443
4029443430,mobile_phone,SLS гар утас бөөний худалдаа,47.9179501,106.9147686
4029445794,stationery,'Silver pen' bichig hereg,47.917959,106.9070785
4029456389,travel_agency,Airlink,47.916822,106.9095361
4029476087,stationery,Silver peb\n bichig hereg,47.919238,106.9068566
4220566389,travel_agency,ОЮУ SUH,47.8930314,106.8762156
4225601379,mobile_phone,дэлгүүр,47.9256028,106.9181013
4228231791,car,Hyundai Motors Mongolia,47.9049415,106.8721862
4262301391,car_repair,Мастер Түлхүүр,47.9289268,106.9122985
4293461897,travel_agency,Discover Mongolia ,47.9271488,106.9148224
4322802689,travel_agency,Cheke Tours,47.8450564,106.7279999
4359520792,travel_agency,,47.9158546,106.8575729
4367165589,travel_agency,,47.9147418,106.9109814
4415981691,computer,Nomin electronics,47.8963509,106.8893459
4417390306,computer,Номин Электроникс,47.9142186,106.9444911
4423430792,car_repair,Plus Mercedes Benz,47.9250355,106.9137701
4432738591,travel_agency,Талын Үнэг ХХК,47.9092828,107.0048025
4457631189,car_repair,Мандах,47.8911534,106.9017962
4472149792,car,Авто худалдааны цогцолбор,47.8839916,106.7040058
4502511701,mobile_phone,Юнител Яармаг салбар,47.8716973,106.8306736
4502515590,mobile_phone,Скайтел Яармаг салбар,47.8717075,106.8306299
4553579489,car_parts,Пүүеэгийн гараж,47.9283438,106.9289401
4607855089,car_repair,Цэнгүүн төв,47.9076826,106.9553087
4634744505,car,,47.9210423,106.8752149
4719779904,computer,Monholia,47.9194138,106.9487886
4793640521,computer,The LOF-4 pc game,47.9222036,106.9209808
4838380825,computer,Door,47.9142109,106.8861443
4838380826,computer,Lof4,47.922214,106.9208628
4848885221,travel_agency,Nomadic Journeys,47.9150667,106.9198521
4972954123,car_parts,Граш,47.9289891,106.9249019
4972954125,car,Баянзүрх Моторс,47.9260986,106.9444396
4995922721,car_repair,Автохим ХХК,47.9005344,106.7900026
5073433018,travel_agency,DMD Mongolia,47.9142311,106.8907021
5085068597,car_repair,Khuch Auto Service,47.9230872,106.9799554
5178136134,kiosk,,47.9191725,106.9415618
5178136135,kiosk,,47.9188208,106.9411044
5178137041,kiosk,,47.9190765,106.9417475
5178137771,kiosk,,47.9190738,106.9417234
5178137772,kiosk,,47.9188154,106.9410367
5212160925,car,,47.8795548,106.8485681
5269401322,car_repair,приус сэлбэг засвар,47.9126581,106.8592952
5343558125,car_repair,CQ авто сервис,47.9185405,106.864703
5348873922,travel_agency,Ciel Mongol,47.9180332,106.907167
5470084421,mobile_phone,UNITEL,47.9229186,106.9426915
5476966408,mobile_phone,UNITEL,47.9232003,106.9398709
5482391498,travel_agency,Mon Discovery Tours,47.9132719,106.8854307
5611452422,car,Мөнххада-Тоёотагийн албан ёсны дилер,47.8734824,106.8358552
5679487921,car,chimgeegiinh,47.9445415,106.9427995
5728706324,computer,1000zahia.com,47.9172374,106.9072637
5735282922,car_repair,Friends garage,47.8697336,106.820056
5761258137,car_parts,autoplaza 2,47.9216175,106.8748187
5775159954,car_repair,UB,47.9243591,106.9474786
5793020168,travel_agency,Drive Mongolia,47.9130837,106.89412
5810517060,travel_agency,,47.9192663,106.9080401
5865641786,car_parts,"Тээврийн хэрэгслийн бүртгэл, шилжилт хөдөлгөөн, татварын нэг цэгийн үйлчилгээ",47.8856951,106.702636
5896409485,mobile_phone,U'sMart - Гар утасны дэлгүүр,47.9140482,106.977746
5913184564,car_repair,MSM Automotive After Sales Service,47.8915973,106.8686615
5939943985,car_repair,khuleg subaru засвар,47.9289032,106.9880839
6236071390,car_repair,,47.9058644,106.9403619
1732871662,company,Air Trans Эйр Транс,47.9148458,106.9120881
2306284055,company,Atar Urgoo Company,47.8990495,106.891601
2321487757,educational_institution,Voice Of The World Educational center,47.920571,106.9273153
2490545334,government,Ашигт малтмал газрын тосны хэрэг эрхлэх газар,47.9209787,106.9084484
2505566068,notary,,47.9228685,106.9180689
2511182249,company,Хатан сүйх ХХК,47.9261039,106.9189493
2520659718,company,NETCAPITAL,47.9251876,106.9142284
2520683353,company,Сэлбэ Сервис ХХК,47.9253042,106.9098163
2611826377,company,Sapphire Serviced Offices,47.9174905,106.9149541
2624471066,company,Чингис Системс ХХК,47.9300383,106.9306544
2776542311,telecommunication,Юнител,47.9180741,106.919985
3076939782,United_Nations_Development_Programme(UNDP)_in_Mongolia,United Nations House,47.9247241,106.9160559
3095223310,company,The Asia Foundation,47.9157961,106.926046
3156065380,company,Эталон комфорт,47.8994663,106.8600323
3555329739,financial,Netcapital Financial corporation,47.9269013,106.9143263
3616891928,government,"Мэдээллийн технологи, Шуудан, Харилцаа Холбооны Газар, МТШХХГ",47.9173212,106.9160812
3617059620,telecommunication,MobiCom,47.9187202,106.9222115
3617059621,telecommunication,G-Mobile,47.9191242,106.9231913
3617059623,company,Ard holding,47.9204682,106.9204226
3617061726,company,BidSolution LLC,47.9255039,106.9195706
3617062886,telecommunication,G-Mobile,47.9245295,106.9195939
3762129057,government,3-р хороо,47.9115097,106.9019723
3846156792,company,"""Үнэн"" сонины байр",47.9203453,106.921425
3846179257,company,Admon Printing,47.9209133,106.9214197
3846200557,political_party,Ардчилсан намын байр,47.9162935,106.9157843
3846205057,company,Гранд оффис,47.91636,106.919746
3846205757,government,Эрүүл мэндийн яам,47.9159735,106.9208483
3886060489,it,Lenovo,47.9115361,106.913952
3886145489,insurance,Бодь даатгал,47.9238821,106.9171208
3886146014,insurance,Практикал даатгал,47.9242461,106.9170473
3886146491,insurance,Номин Даатгал,47.9242425,106.9170098
3892312157,telecommunication,Скайтелийн үйлчилгээний төв,47.9216761,106.905329
3893737216,educational_institution,"Боловсрол, шинжлэх ухааны яам",47.9195366,106.922191
3893740364,government,Бүгд Найрамдах Хятад Ард Улсын Элчин сайдын яам,47.9247066,106.9239936
3894643329,financial,Мандах даатгал,47.9140665,106.9101681
3894653834,financial,Jet Finance,47.9136975,106.9050546
3894725777,government,Төв аймгийн ЗДТГ,47.7083324,106.9499331
